gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
986399271	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BS120:SSC:V3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 3	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.73525	-75.44505			3432.0	0.0			2011-08-04	4	8	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BS120:SSC:V3		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.942Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399260	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BS120:SBG:V3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 3	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.7354	-75.4433			3769.0	0.0			2011-08-03	3	8	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BS120:SBG:V3		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.868Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399259	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BS120:SBC:V1	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 1	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.731533	-75.446			3769.0	0.0			2011-08-03	3	8	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BS120:SBC:V1		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.986Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399258	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BS120:SSG:V3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 3	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.7354	-75.4433			3432.0	0.0			2011-08-04	4	8	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BS120:SSG:V3		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.915Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399255	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BS120:SSP:V3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 3	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.7376	-75.442517			3432.0	0.0			2011-08-04	4	8	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BS120:SSP:V3		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.967Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399245	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BS120:SSP:V2	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 2	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.7376	-75.442517			3432.0	0.0			2011-08-04	4	8	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BS120:SSP:V2		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.967Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399242	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BS120:SBP:V1	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 1	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.737683	-75.44255			3769.0	0.0			2011-08-03	3	8	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BS120:SBP:V1		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.976Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399226	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BS120:SBC:V3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 3	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.73525	-75.44505			3769.0	0.0			2011-08-03	3	8	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BS120:SBC:V3		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.986Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399070	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BF205:IBG:V3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 3	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.749067	-75.44665			3769.0	0.0			2011-06-08	8	6	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BF205:IBG:V3		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.977Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399064	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BF205:IBG:V1	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 1	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.749183	-75.446633			3769.0	0.0			2011-06-08	8	6	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BF205:IBG:V1		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.977Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399045	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BF205:ISG:V3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 3	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.7354	-75.4433			3432.0	0.0			2011-06-09	9	6	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BF205:ISG:V3		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.952Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399040	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BF205:IBC:V1	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 1	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.74545	-75.444333			3769.0	0.0			2011-06-08	8	6	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BF205:IBC:V1		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.954Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399027	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BF205:IBC:V2	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 2	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.745967	-75.4442			3769.0	0.0			2011-06-08	8	6	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BF205:IBC:V2		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.955Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
986399025	b5e9e6f3-3214-4aae-9af7-92d08d8f8a9d	UNAL:GEBIX:PNNN:BF205:IBC:V3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Parque Nacional Natural de Los Nevados, Vereda El Bosque, finca  buenos aires, Ventana de observación 3	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.751417	-75.4433			3769.0	0.0			2011-06-08	8	6	2011	7945561		PRESERVED_SPECIMEN	UNAL	UNAL:GEBIX:PNNN	BF205:IBC:V3		Lizeth Manuela Avellaneda-Torres	2012-07-01T00:00:00	CC0_1_0	Lizeth Manuela Avellaneda-Torres, Esperanza Torres Rojas, Universidad Nacional de Colombia, Centro Colombiano en Genómica y Ambientes Extremos (GeBiX)	Lizeth Manuela Avellaneda-Torres			2025-11-25T14:30:41.955Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
5888830304	4a5fc661-1b1b-41e5-a32b-2547b4282258	UDES-HC11	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Lagos del Cacique	Santander	PRESENT		112087f6-a6c0-4cee-8441-387f900d34f9	7.106165	-73.094506			1214.5	0.5			2025-10-09	9	10	2025	7945561		HUMAN_OBSERVATION	Universidad de Santander (UDES)				Fredy Alejandro Ortiz Meneses	2025-10-24T00:00:00	CC_BY_NC_4_0	Universidad de Santander	Fredy Alejandro Ortiz Meneses			2025-11-07T21:53:02.958Z		COORDINATE_ROUNDED;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
5888830303	4a5fc661-1b1b-41e5-a32b-2547b4282258	UDES-HC10	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Lagos del Cacique	Santander	PRESENT		112087f6-a6c0-4cee-8441-387f900d34f9	7.106165	-73.094506			1214.5	0.5			2025-10-09	9	10	2025	7945561		HUMAN_OBSERVATION	Universidad de Santander (UDES)				Fredy Alejandro Ortiz Meneses	2025-10-24T00:00:00	CC_BY_NC_4_0	Universidad de Santander	Fredy Alejandro Ortiz Meneses			2025-11-07T21:53:02.808Z		COORDINATE_ROUNDED;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
5856615597	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615726:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T07:59:32.422Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5855502270	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615722:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T08:00:07.200Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5854356704	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615727:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T08:00:04.856Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5853741393	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615733:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T08:00:08.897Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5853043316	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615879:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T07:59:33.891Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5852882822	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615883:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T08:00:04.527Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5851024450	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615762:ASV_MiCoDaV2_0000008	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T07:59:52.385Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5850499762	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615749:ASV_MiCoDaV2_0000008	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T07:59:53.065Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5846640890	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615721:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T07:59:19.030Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5846330485	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615724:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T07:59:19.038Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5846302876	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615884:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T07:59:46.198Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5845097517	6d504df4-2037-45b0-a61b-1e74dcafa4eb	SRR31615712:ASV_MiCoDaV2_0000045	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884			CO			PRESENT		b48dbd22-0452-4c31-a6b5-28f04e99d8cf	6.191261	-75.5828							2018			2018	7945561		MATERIAL_SAMPLE							CC_BY_4_0					2026-01-08T08:00:02.143Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5794813081	280ded29-0d5a-40c3-ad75-ceed62caab20	UDES:Bacterias-metataxonomica-economica:cB16ST3BIO:0.2.21.2.12.1.1	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	San vicente, vereda Pamplonita, finca San Pablo	Santander	PRESENT		112087f6-a6c0-4cee-8441-387f900d34f9	6.702306	-73.442139			1455.0	0.0			2025-04-29	29	4	2025	7945561		MATERIAL_SAMPLE	Universidad de Santander (UDES)						CC_BY_NC_4_0		Ana María Mantilla Moreno;Maya Sian Caycedo García;José Daniel Ardila Rey			2025-11-25T15:10:48.044Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND
5243785448	3a8e43fb-0245-4c13-8b8e-59b7fcb05f09	UTadeo:PNNChingaza:LS2022:S:C5:HC:S10:105	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus		CO	Guaitiquía, Parque Nacional Natural Chingaza	Cundinamarca	PRESENT		81724943-d4d5-4b72-bfd6-3cfc5725c12a	4.678667	-73.787833	3.0		3651.0	0.0			2022-02-23	23	2	2022	7945561		MATERIAL_SAMPLE	Fundación Universidad de Bogotá Jorge Tadeo Lozano (UTadeo)			65d43491988bfe557da4d86a5ba25dae	Sarah Glass	2023-06-01T00:00:00	CC_BY_NC_4_0		Johanna Santamaría		native	2025-11-25T14:49:47.362Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
